HOST_NAME, TIME_UP_SCHEDULED, PERCENT_TIME_UP_SCHEDULED, PERCENT_KNOWN_TIME_UP_SCHEDULED, TIME_UP_UNSCHEDULED, PERCENT_TIME_UP_UNSCHEDULED, PERCENT_KNOWN_TIME_UP_UNSCHEDULED, TOTAL_TIME_UP, PERCENT_TOTAL_TIME_UP, PERCENT_KNOWN_TIME_UP, TIME_DOWN_SCHEDULED, PERCENT_TIME_DOWN_SCHEDULED, PERCENT_KNOWN_TIME_DOWN_SCHEDULED, TIME_DOWN_UNSCHEDULED, PERCENT_TIME_DOWN_UNSCHEDULED, PERCENT_KNOWN_TIME_DOWN_UNSCHEDULED, TOTAL_TIME_DOWN, PERCENT_TOTAL_TIME_DOWN, PERCENT_KNOWN_TIME_DOWN, TIME_UNREACHABLE_SCHEDULED, PERCENT_TIME_UNREACHABLE_SCHEDULED, PERCENT_KNOWN_TIME_UNREACHABLE_SCHEDULED, TIME_UNREACHABLE_UNSCHEDULED, PERCENT_TIME_UNREACHABLE_UNSCHEDULED, PERCENT_KNOWN_TIME_UNREACHABLE_UNSCHEDULED, TOTAL_TIME_UNREACHABLE, PERCENT_TOTAL_TIME_UNREACHABLE, PERCENT_KNOWN_TIME_UNREACHABLE, TIME_UNDETERMINED_NOT_RUNNING, PERCENT_TIME_UNDETERMINED_NOT_RUNNING, TIME_UNDETERMINED_NO_DATA, PERCENT_TIME_UNDETERMINED_NO_DATA, TOTAL_TIME_UNDETERMINED, PERCENT_TOTAL_TIME_UNDETERMINED
"age356", 0, 0.000%, 0.000%, 1731824, 96.988%, 96.988%, 1731824, 96.988%, 96.988%, 0, 0.000%, 0.000%, 53776, 3.012%, 3.012%, 53776, 3.012%, 3.012%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age357", 0, 0.000%, 0.000%, 1782289, 99.815%, 99.815%, 1782289, 99.815%, 99.815%, 0, 0.000%, 0.000%, 3311, 0.185%, 0.185%, 3311, 0.185%, 0.185%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age358", 0, 0.000%, 0.000%, 1785600, 100.000%, 100.000%, 1785600, 100.000%, 100.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age359", 0, 0.000%, 0.000%, 1785234, 99.980%, 99.980%, 1785234, 99.980%, 99.980%, 0, 0.000%, 0.000%, 366, 0.020%, 0.020%, 366, 0.020%, 0.020%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age360", 0, 0.000%, 0.000%, 1781600, 99.776%, 99.776%, 1781600, 99.776%, 99.776%, 0, 0.000%, 0.000%, 4000, 0.224%, 0.224%, 4000, 0.224%, 0.224%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age361", 0, 0.000%, 0.000%, 1779770, 99.673%, 99.673%, 1779770, 99.673%, 99.673%, 0, 0.000%, 0.000%, 5830, 0.327%, 0.327%, 5830, 0.327%, 0.327%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age362", 0, 0.000%, 0.000%, 1772078, 99.243%, 99.243%, 1772078, 99.243%, 99.243%, 0, 0.000%, 0.000%, 13522, 0.757%, 0.757%, 13522, 0.757%, 0.757%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age363", 0, 0.000%, 0.000%, 1632332, 91.416%, 91.416%, 1632332, 91.416%, 91.416%, 0, 0.000%, 0.000%, 153268, 8.584%, 8.584%, 153268, 8.584%, 8.584%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age364", 0, 0.000%, 0.000%, 1784468, 99.937%, 99.937%, 1784468, 99.937%, 99.937%, 0, 0.000%, 0.000%, 1132, 0.063%, 0.063%, 1132, 0.063%, 0.063%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age365", 0, 0.000%, 0.000%, 1774757, 99.393%, 99.393%, 1774757, 99.393%, 99.393%, 0, 0.000%, 0.000%, 10843, 0.607%, 0.607%, 10843, 0.607%, 0.607%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age366", 0, 0.000%, 0.000%, 1785600, 100.000%, 100.000%, 1785600, 100.000%, 100.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age367", 0, 0.000%, 0.000%, 1782873, 99.847%, 99.847%, 1782873, 99.847%, 99.847%, 0, 0.000%, 0.000%, 2727, 0.153%, 0.153%, 2727, 0.153%, 0.153%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age368", 0, 0.000%, 0.000%, 1717324, 96.176%, 96.176%, 1717324, 96.176%, 96.176%, 0, 0.000%, 0.000%, 68276, 3.824%, 3.824%, 68276, 3.824%, 3.824%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age369", 0, 0.000%, 0.000%, 1735375, 97.187%, 97.187%, 1735375, 97.187%, 97.187%, 0, 0.000%, 0.000%, 50225, 2.813%, 2.813%, 50225, 2.813%, 2.813%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age370", 0, 0.000%, 0.000%, 1769199, 99.081%, 99.081%, 1769199, 99.081%, 99.081%, 0, 0.000%, 0.000%, 16401, 0.919%, 0.919%, 16401, 0.919%, 0.919%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age371", 0, 0.000%, 0.000%, 1785138, 99.974%, 99.974%, 1785138, 99.974%, 99.974%, 0, 0.000%, 0.000%, 462, 0.026%, 0.026%, 462, 0.026%, 0.026%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age372", 0, 0.000%, 0.000%, 1780778, 99.730%, 99.730%, 1780778, 99.730%, 99.730%, 0, 0.000%, 0.000%, 4822, 0.270%, 0.270%, 4822, 0.270%, 0.270%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age372b", 0, 0.000%, 0.000%, 1779343, 99.650%, 99.650%, 1779343, 99.650%, 99.650%, 0, 0.000%, 0.000%, 6257, 0.350%, 0.350%, 6257, 0.350%, 0.350%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age373", 0, 0.000%, 0.000%, 1677078, 93.922%, 93.922%, 1677078, 93.922%, 93.922%, 0, 0.000%, 0.000%, 108522, 6.078%, 6.078%, 108522, 6.078%, 6.078%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age374", 0, 0.000%, 0.000%, 1781504, 99.771%, 99.771%, 1781504, 99.771%, 99.771%, 0, 0.000%, 0.000%, 4096, 0.229%, 0.229%, 4096, 0.229%, 0.229%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age375", 0, 0.000%, 0.000%, 1784457, 99.936%, 99.936%, 1784457, 99.936%, 99.936%, 0, 0.000%, 0.000%, 1143, 0.064%, 0.064%, 1143, 0.064%, 0.064%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age376", 0, 0.000%, 0.000%, 1781843, 99.790%, 99.790%, 1781843, 99.790%, 99.790%, 0, 0.000%, 0.000%, 3757, 0.210%, 0.210%, 3757, 0.210%, 0.210%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age377", 0, 0.000%, 0.000%, 1761093, 98.628%, 98.628%, 1761093, 98.628%, 98.628%, 0, 0.000%, 0.000%, 24507, 1.372%, 1.372%, 24507, 1.372%, 1.372%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age378", 0, 0.000%, 0.000%, 1735038, 97.168%, 97.168%, 1735038, 97.168%, 97.168%, 0, 0.000%, 0.000%, 50562, 2.832%, 2.832%, 50562, 2.832%, 2.832%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age379", 0, 0.000%, 0.000%, 1782852, 99.846%, 99.846%, 1782852, 99.846%, 99.846%, 0, 0.000%, 0.000%, 2748, 0.154%, 0.154%, 2748, 0.154%, 0.154%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age381", 0, 0.000%, 0.000%, 1783462, 99.880%, 99.880%, 1783462, 99.880%, 99.880%, 0, 0.000%, 0.000%, 2138, 0.120%, 0.120%, 2138, 0.120%, 0.120%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age382", 0, 0.000%, 0.000%, 1781812, 99.788%, 99.788%, 1781812, 99.788%, 99.788%, 0, 0.000%, 0.000%, 3788, 0.212%, 0.212%, 3788, 0.212%, 0.212%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age383", 0, 0.000%, 0.000%, 1753288, 98.190%, 98.190%, 1753288, 98.190%, 98.190%, 0, 0.000%, 0.000%, 32312, 1.810%, 1.810%, 32312, 1.810%, 1.810%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age384", 0, 0.000%, 0.000%, 1785600, 100.000%, 100.000%, 1785600, 100.000%, 100.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age385", 0, 0.000%, 0.000%, 1732691, 97.037%, 97.037%, 1732691, 97.037%, 97.037%, 0, 0.000%, 0.000%, 52909, 2.963%, 2.963%, 52909, 2.963%, 2.963%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age386", 0, 0.000%, 0.000%, 1779328, 99.649%, 99.649%, 1779328, 99.649%, 99.649%, 0, 0.000%, 0.000%, 6272, 0.351%, 0.351%, 6272, 0.351%, 0.351%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age387", 0, 0.000%, 0.000%, 1785600, 100.000%, 100.000%, 1785600, 100.000%, 100.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age389", 0, 0.000%, 0.000%, 1771287, 99.198%, 99.198%, 1771287, 99.198%, 99.198%, 0, 0.000%, 0.000%, 14313, 0.802%, 0.802%, 14313, 0.802%, 0.802%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age390", 0, 0.000%, 0.000%, 1724631, 96.586%, 96.586%, 1724631, 96.586%, 96.586%, 0, 0.000%, 0.000%, 60969, 3.414%, 3.414%, 60969, 3.414%, 3.414%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age391", 0, 0.000%, 0.000%, 1772831, 99.285%, 99.285%, 1772831, 99.285%, 99.285%, 0, 0.000%, 0.000%, 12769, 0.715%, 0.715%, 12769, 0.715%, 0.715%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age392", 0, 0.000%, 0.000%, 1783224, 99.867%, 99.867%, 1783224, 99.867%, 99.867%, 0, 0.000%, 0.000%, 2376, 0.133%, 0.133%, 2376, 0.133%, 0.133%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age393", 0, 0.000%, 0.000%, 1785600, 100.000%, 100.000%, 1785600, 100.000%, 100.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age395", 0, 0.000%, 0.000%, 1734258, 97.125%, 97.125%, 1734258, 97.125%, 97.125%, 0, 0.000%, 0.000%, 51342, 2.875%, 2.875%, 51342, 2.875%, 2.875%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age396", 0, 0.000%, 0.000%, 1608713, 90.094%, 90.094%, 1608713, 90.094%, 90.094%, 0, 0.000%, 0.000%, 176887, 9.906%, 9.906%, 176887, 9.906%, 9.906%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age397", 0, 0.000%, 0.000%, 1783624, 99.889%, 99.889%, 1783624, 99.889%, 99.889%, 0, 0.000%, 0.000%, 1976, 0.111%, 0.111%, 1976, 0.111%, 0.111%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age398", 0, 0.000%, 0.000%, 1749427, 97.974%, 97.974%, 1749427, 97.974%, 97.974%, 0, 0.000%, 0.000%, 36173, 2.026%, 2.026%, 36173, 2.026%, 2.026%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age399", 0, 0.000%, 0.000%, 1767889, 99.008%, 99.008%, 1767889, 99.008%, 99.008%, 0, 0.000%, 0.000%, 17711, 0.992%, 0.992%, 17711, 0.992%, 0.992%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age400", 0, 0.000%, 0.000%, 1783722, 99.895%, 99.895%, 1783722, 99.895%, 99.895%, 0, 0.000%, 0.000%, 1878, 0.105%, 0.105%, 1878, 0.105%, 0.105%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age401", 0, 0.000%, 0.000%, 1746460, 97.808%, 97.808%, 1746460, 97.808%, 97.808%, 0, 0.000%, 0.000%, 39140, 2.192%, 2.192%, 39140, 2.192%, 2.192%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age402", 0, 0.000%, 0.000%, 1775008, 99.407%, 99.407%, 1775008, 99.407%, 99.407%, 0, 0.000%, 0.000%, 10592, 0.593%, 0.593%, 10592, 0.593%, 0.593%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age403", 0, 0.000%, 0.000%, 1760607, 98.600%, 98.600%, 1760607, 98.600%, 98.600%, 0, 0.000%, 0.000%, 24993, 1.400%, 1.400%, 24993, 1.400%, 1.400%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age403b", 0, 0.000%, 0.000%, 1784847, 99.958%, 99.958%, 1784847, 99.958%, 99.958%, 0, 0.000%, 0.000%, 753, 0.042%, 0.042%, 753, 0.042%, 0.042%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age404", 0, 0.000%, 0.000%, 1782473, 99.825%, 99.825%, 1782473, 99.825%, 99.825%, 0, 0.000%, 0.000%, 3127, 0.175%, 0.175%, 3127, 0.175%, 0.175%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age404b", 0, 0.000%, 0.000%, 1783802, 99.899%, 99.899%, 1783802, 99.899%, 99.899%, 0, 0.000%, 0.000%, 1798, 0.101%, 0.101%, 1798, 0.101%, 0.101%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age405", 0, 0.000%, 0.000%, 1784453, 99.936%, 99.936%, 1784453, 99.936%, 99.936%, 0, 0.000%, 0.000%, 1147, 0.064%, 0.064%, 1147, 0.064%, 0.064%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age406", 0, 0.000%, 0.000%, 1761886, 98.672%, 98.672%, 1761886, 98.672%, 98.672%, 0, 0.000%, 0.000%, 23714, 1.328%, 1.328%, 23714, 1.328%, 1.328%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age407", 0, 0.000%, 0.000%, 1777726, 99.559%, 99.559%, 1777726, 99.559%, 99.559%, 0, 0.000%, 0.000%, 7874, 0.441%, 0.441%, 7874, 0.441%, 0.441%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age408", 0, 0.000%, 0.000%, 1777235, 99.532%, 99.532%, 1777235, 99.532%, 99.532%, 0, 0.000%, 0.000%, 8365, 0.468%, 0.468%, 8365, 0.468%, 0.468%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age409", 0, 0.000%, 0.000%, 1785009, 99.967%, 99.967%, 1785009, 99.967%, 99.967%, 0, 0.000%, 0.000%, 591, 0.033%, 0.033%, 591, 0.033%, 0.033%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age410", 0, 0.000%, 0.000%, 1785600, 100.000%, 100.000%, 1785600, 100.000%, 100.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age411", 0, 0.000%, 0.000%, 1779754, 99.673%, 99.673%, 1779754, 99.673%, 99.673%, 0, 0.000%, 0.000%, 5846, 0.327%, 0.327%, 5846, 0.327%, 0.327%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age412", 0, 0.000%, 0.000%, 1785600, 100.000%, 100.000%, 1785600, 100.000%, 100.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age413", 0, 0.000%, 0.000%, 1767869, 99.007%, 99.007%, 1767869, 99.007%, 99.007%, 0, 0.000%, 0.000%, 17731, 0.993%, 0.993%, 17731, 0.993%, 0.993%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age414", 0, 0.000%, 0.000%, 1515629, 84.881%, 84.881%, 1515629, 84.881%, 84.881%, 0, 0.000%, 0.000%, 269971, 15.119%, 15.119%, 269971, 15.119%, 15.119%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age415", 0, 0.000%, 0.000%, 1785600, 100.000%, 100.000%, 1785600, 100.000%, 100.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age416", 0, 0.000%, 0.000%, 1785600, 100.000%, 100.000%, 1785600, 100.000%, 100.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age416b", 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 1785600, 100.000%, 100.000%, 1785600, 100.000%, 100.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age417", 0, 0.000%, 0.000%, 1781594, 99.776%, 99.776%, 1781594, 99.776%, 99.776%, 0, 0.000%, 0.000%, 4006, 0.224%, 0.224%, 4006, 0.224%, 0.224%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age418", 0, 0.000%, 0.000%, 1638609, 91.768%, 91.768%, 1638609, 91.768%, 91.768%, 0, 0.000%, 0.000%, 146991, 8.232%, 8.232%, 146991, 8.232%, 8.232%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age420", 0, 0.000%, 0.000%, 1782534, 99.828%, 99.828%, 1782534, 99.828%, 99.828%, 0, 0.000%, 0.000%, 3066, 0.172%, 0.172%, 3066, 0.172%, 0.172%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age422", 0, 0.000%, 0.000%, 1780331, 99.705%, 99.705%, 1780331, 99.705%, 99.705%, 0, 0.000%, 0.000%, 5269, 0.295%, 0.295%, 5269, 0.295%, 0.295%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age424", 0, 0.000%, 0.000%, 1766229, 98.915%, 98.915%, 1766229, 98.915%, 98.915%, 0, 0.000%, 0.000%, 19371, 1.085%, 1.085%, 19371, 1.085%, 1.085%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age425", 0, 0.000%, 0.000%, 1780163, 99.696%, 99.696%, 1780163, 99.696%, 99.696%, 0, 0.000%, 0.000%, 5437, 0.304%, 0.304%, 5437, 0.304%, 0.304%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age426", 0, 0.000%, 0.000%, 1779452, 99.656%, 99.656%, 1779452, 99.656%, 99.656%, 0, 0.000%, 0.000%, 6148, 0.344%, 0.344%, 6148, 0.344%, 0.344%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age426b", 0, 0.000%, 0.000%, 1751944, 98.115%, 98.115%, 1751944, 98.115%, 98.115%, 0, 0.000%, 0.000%, 33656, 1.885%, 1.885%, 33656, 1.885%, 1.885%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age427", 0, 0.000%, 0.000%, 1752175, 98.128%, 98.128%, 1752175, 98.128%, 98.128%, 0, 0.000%, 0.000%, 33425, 1.872%, 1.872%, 33425, 1.872%, 1.872%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age428", 0, 0.000%, 0.000%, 1777639, 99.554%, 99.554%, 1777639, 99.554%, 99.554%, 0, 0.000%, 0.000%, 7961, 0.446%, 0.446%, 7961, 0.446%, 0.446%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age429", 0, 0.000%, 0.000%, 1764606, 98.824%, 98.824%, 1764606, 98.824%, 98.824%, 0, 0.000%, 0.000%, 20994, 1.176%, 1.176%, 20994, 1.176%, 1.176%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age430", 0, 0.000%, 0.000%, 1775358, 99.426%, 99.426%, 1775358, 99.426%, 99.426%, 0, 0.000%, 0.000%, 10242, 0.574%, 0.574%, 10242, 0.574%, 0.574%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age431", 0, 0.000%, 0.000%, 1778227, 99.587%, 99.587%, 1778227, 99.587%, 99.587%, 0, 0.000%, 0.000%, 7373, 0.413%, 0.413%, 7373, 0.413%, 0.413%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age432", 0, 0.000%, 0.000%, 1781276, 99.758%, 99.758%, 1781276, 99.758%, 99.758%, 0, 0.000%, 0.000%, 4324, 0.242%, 0.242%, 4324, 0.242%, 0.242%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age433", 0, 0.000%, 0.000%, 1781551, 99.773%, 99.773%, 1781551, 99.773%, 99.773%, 0, 0.000%, 0.000%, 4049, 0.227%, 0.227%, 4049, 0.227%, 0.227%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
