HOST_NAME, TIME_UP_SCHEDULED, PERCENT_TIME_UP_SCHEDULED, PERCENT_KNOWN_TIME_UP_SCHEDULED, TIME_UP_UNSCHEDULED, PERCENT_TIME_UP_UNSCHEDULED, PERCENT_KNOWN_TIME_UP_UNSCHEDULED, TOTAL_TIME_UP, PERCENT_TOTAL_TIME_UP, PERCENT_KNOWN_TIME_UP, TIME_DOWN_SCHEDULED, PERCENT_TIME_DOWN_SCHEDULED, PERCENT_KNOWN_TIME_DOWN_SCHEDULED, TIME_DOWN_UNSCHEDULED, PERCENT_TIME_DOWN_UNSCHEDULED, PERCENT_KNOWN_TIME_DOWN_UNSCHEDULED, TOTAL_TIME_DOWN, PERCENT_TOTAL_TIME_DOWN, PERCENT_KNOWN_TIME_DOWN, TIME_UNREACHABLE_SCHEDULED, PERCENT_TIME_UNREACHABLE_SCHEDULED, PERCENT_KNOWN_TIME_UNREACHABLE_SCHEDULED, TIME_UNREACHABLE_UNSCHEDULED, PERCENT_TIME_UNREACHABLE_UNSCHEDULED, PERCENT_KNOWN_TIME_UNREACHABLE_UNSCHEDULED, TOTAL_TIME_UNREACHABLE, PERCENT_TOTAL_TIME_UNREACHABLE, PERCENT_KNOWN_TIME_UNREACHABLE, TIME_UNDETERMINED_NOT_RUNNING, PERCENT_TIME_UNDETERMINED_NOT_RUNNING, TIME_UNDETERMINED_NO_DATA, PERCENT_TIME_UNDETERMINED_NO_DATA, TOTAL_TIME_UNDETERMINED, PERCENT_TOTAL_TIME_UNDETERMINED
"age637", 0, 0.000%, 0.000%, 1955528, 97.348%, 97.348%, 1955528, 97.348%, 97.348%, 0, 0.000%, 0.000%, 53272, 2.652%, 2.652%, 53272, 2.652%, 2.652%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age638", 0, 0.000%, 0.000%, 1972607, 98.198%, 98.198%, 1972607, 98.198%, 98.198%, 0, 0.000%, 0.000%, 36193, 1.802%, 1.802%, 36193, 1.802%, 1.802%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age639", 0, 0.000%, 0.000%, 1901178, 94.642%, 94.642%, 1901178, 94.642%, 94.642%, 0, 0.000%, 0.000%, 107622, 5.358%, 5.358%, 107622, 5.358%, 5.358%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age640", 0, 0.000%, 0.000%, 1900183, 94.593%, 94.593%, 1900183, 94.593%, 94.593%, 0, 0.000%, 0.000%, 108617, 5.407%, 5.407%, 108617, 5.407%, 5.407%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age641", 0, 0.000%, 0.000%, 1987194, 98.924%, 98.924%, 1987194, 98.924%, 98.924%, 0, 0.000%, 0.000%, 21606, 1.076%, 1.076%, 21606, 1.076%, 1.076%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age642", 0, 0.000%, 0.000%, 1998616, 99.493%, 99.493%, 1998616, 99.493%, 99.493%, 0, 0.000%, 0.000%, 10184, 0.507%, 0.507%, 10184, 0.507%, 0.507%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age643", 0, 0.000%, 0.000%, 2007302, 99.925%, 99.925%, 2007302, 99.925%, 99.925%, 0, 0.000%, 0.000%, 1498, 0.075%, 0.075%, 1498, 0.075%, 0.075%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age644", 0, 0.000%, 0.000%, 1996591, 99.392%, 99.392%, 1996591, 99.392%, 99.392%, 0, 0.000%, 0.000%, 12209, 0.608%, 0.608%, 12209, 0.608%, 0.608%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age645", 0, 0.000%, 0.000%, 2008800, 100.000%, 100.000%, 2008800, 100.000%, 100.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age646", 0, 0.000%, 0.000%, 1825243, 90.862%, 90.862%, 1825243, 90.862%, 90.862%, 0, 0.000%, 0.000%, 183557, 9.138%, 9.138%, 183557, 9.138%, 9.138%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age647", 0, 0.000%, 0.000%, 2004270, 99.774%, 99.774%, 2004270, 99.774%, 99.774%, 0, 0.000%, 0.000%, 4530, 0.226%, 0.226%, 4530, 0.226%, 0.226%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age648", 0, 0.000%, 0.000%, 2007281, 99.924%, 99.924%, 2007281, 99.924%, 99.924%, 0, 0.000%, 0.000%, 1519, 0.076%, 0.076%, 1519, 0.076%, 0.076%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age649", 0, 0.000%, 0.000%, 2007338, 99.927%, 99.927%, 2007338, 99.927%, 99.927%, 0, 0.000%, 0.000%, 1462, 0.073%, 0.073%, 1462, 0.073%, 0.073%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age650", 0, 0.000%, 0.000%, 2002424, 99.683%, 99.683%, 2002424, 99.683%, 99.683%, 0, 0.000%, 0.000%, 6376, 0.317%, 0.317%, 6376, 0.317%, 0.317%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age653", 0, 0.000%, 0.000%, 2003747, 99.748%, 99.748%, 2003747, 99.748%, 99.748%, 0, 0.000%, 0.000%, 5053, 0.252%, 0.252%, 5053, 0.252%, 0.252%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age654", 0, 0.000%, 0.000%, 2001630, 99.643%, 99.643%, 2001630, 99.643%, 99.643%, 0, 0.000%, 0.000%, 7170, 0.357%, 0.357%, 7170, 0.357%, 0.357%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age655", 0, 0.000%, 0.000%, 2006877, 99.904%, 99.904%, 2006877, 99.904%, 99.904%, 0, 0.000%, 0.000%, 1923, 0.096%, 0.096%, 1923, 0.096%, 0.096%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age656", 0, 0.000%, 0.000%, 1989216, 99.025%, 99.025%, 1989216, 99.025%, 99.025%, 0, 0.000%, 0.000%, 19584, 0.975%, 0.975%, 19584, 0.975%, 0.975%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age657", 0, 0.000%, 0.000%, 1952429, 97.194%, 97.194%, 1952429, 97.194%, 97.194%, 0, 0.000%, 0.000%, 56371, 2.806%, 2.806%, 56371, 2.806%, 2.806%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age658", 0, 0.000%, 0.000%, 1995331, 99.330%, 99.330%, 1995331, 99.330%, 99.330%, 0, 0.000%, 0.000%, 13469, 0.670%, 0.670%, 13469, 0.670%, 0.670%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age659", 0, 0.000%, 0.000%, 2008800, 100.000%, 100.000%, 2008800, 100.000%, 100.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age659b", 0, 0.000%, 0.000%, 1993947, 99.261%, 99.261%, 1993947, 99.261%, 99.261%, 0, 0.000%, 0.000%, 14853, 0.739%, 0.739%, 14853, 0.739%, 0.739%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age660", 0, 0.000%, 0.000%, 2008800, 100.000%, 100.000%, 2008800, 100.000%, 100.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age661", 0, 0.000%, 0.000%, 2007346, 99.928%, 99.928%, 2007346, 99.928%, 99.928%, 0, 0.000%, 0.000%, 1454, 0.072%, 0.072%, 1454, 0.072%, 0.072%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age662", 0, 0.000%, 0.000%, 2008135, 99.967%, 99.967%, 2008135, 99.967%, 99.967%, 0, 0.000%, 0.000%, 665, 0.033%, 0.033%, 665, 0.033%, 0.033%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age663", 0, 0.000%, 0.000%, 2006715, 99.896%, 99.896%, 2006715, 99.896%, 99.896%, 0, 0.000%, 0.000%, 2085, 0.104%, 0.104%, 2085, 0.104%, 0.104%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age664", 0, 0.000%, 0.000%, 1965894, 97.864%, 97.864%, 1965894, 97.864%, 97.864%, 0, 0.000%, 0.000%, 42906, 2.136%, 2.136%, 42906, 2.136%, 2.136%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age665", 0, 0.000%, 0.000%, 2008625, 99.991%, 99.991%, 2008625, 99.991%, 99.991%, 0, 0.000%, 0.000%, 175, 0.009%, 0.009%, 175, 0.009%, 0.009%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age666", 0, 0.000%, 0.000%, 1999854, 99.555%, 99.555%, 1999854, 99.555%, 99.555%, 0, 0.000%, 0.000%, 8946, 0.445%, 0.445%, 8946, 0.445%, 0.445%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age667", 0, 0.000%, 0.000%, 1983156, 98.723%, 98.723%, 1983156, 98.723%, 98.723%, 0, 0.000%, 0.000%, 25644, 1.277%, 1.277%, 25644, 1.277%, 1.277%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age668", 0, 0.000%, 0.000%, 2005877, 99.854%, 99.854%, 2005877, 99.854%, 99.854%, 0, 0.000%, 0.000%, 2923, 0.146%, 0.146%, 2923, 0.146%, 0.146%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age669", 0, 0.000%, 0.000%, 1997590, 99.442%, 99.442%, 1997590, 99.442%, 99.442%, 0, 0.000%, 0.000%, 11210, 0.558%, 0.558%, 11210, 0.558%, 0.558%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age670", 0, 0.000%, 0.000%, 2006685, 99.895%, 99.895%, 2006685, 99.895%, 99.895%, 0, 0.000%, 0.000%, 2115, 0.105%, 0.105%, 2115, 0.105%, 0.105%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age671", 0, 0.000%, 0.000%, 791026, 39.378%, 39.378%, 791026, 39.378%, 39.378%, 0, 0.000%, 0.000%, 1217774, 60.622%, 60.622%, 1217774, 60.622%, 60.622%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age672", 0, 0.000%, 0.000%, 2001520, 99.638%, 99.638%, 2001520, 99.638%, 99.638%, 0, 0.000%, 0.000%, 7280, 0.362%, 0.362%, 7280, 0.362%, 0.362%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age673", 0, 0.000%, 0.000%, 1971085, 98.123%, 98.123%, 1971085, 98.123%, 98.123%, 0, 0.000%, 0.000%, 37715, 1.877%, 1.877%, 37715, 1.877%, 1.877%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age674", 0, 0.000%, 0.000%, 2000262, 99.575%, 99.575%, 2000262, 99.575%, 99.575%, 0, 0.000%, 0.000%, 8538, 0.425%, 0.425%, 8538, 0.425%, 0.425%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age676", 0, 0.000%, 0.000%, 1961089, 97.625%, 97.625%, 1961089, 97.625%, 97.625%, 0, 0.000%, 0.000%, 47711, 2.375%, 2.375%, 47711, 2.375%, 2.375%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age677", 0, 0.000%, 0.000%, 2004540, 99.788%, 99.788%, 2004540, 99.788%, 99.788%, 0, 0.000%, 0.000%, 4260, 0.212%, 0.212%, 4260, 0.212%, 0.212%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age678", 0, 0.000%, 0.000%, 1997400, 99.432%, 99.432%, 1997400, 99.432%, 99.432%, 0, 0.000%, 0.000%, 11400, 0.568%, 0.568%, 11400, 0.568%, 0.568%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age679", 0, 0.000%, 0.000%, 2000431, 99.583%, 99.583%, 2000431, 99.583%, 99.583%, 0, 0.000%, 0.000%, 8369, 0.417%, 0.417%, 8369, 0.417%, 0.417%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age680", 0, 0.000%, 0.000%, 1954684, 97.306%, 97.306%, 1954684, 97.306%, 97.306%, 0, 0.000%, 0.000%, 54116, 2.694%, 2.694%, 54116, 2.694%, 2.694%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age681", 0, 0.000%, 0.000%, 1944451, 96.797%, 96.797%, 1944451, 96.797%, 96.797%, 0, 0.000%, 0.000%, 64349, 3.203%, 3.203%, 64349, 3.203%, 3.203%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age682", 0, 0.000%, 0.000%, 2001697, 99.646%, 99.646%, 2001697, 99.646%, 99.646%, 0, 0.000%, 0.000%, 7103, 0.354%, 0.354%, 7103, 0.354%, 0.354%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age683", 0, 0.000%, 0.000%, 1939697, 96.560%, 96.560%, 1939697, 96.560%, 96.560%, 0, 0.000%, 0.000%, 69103, 3.440%, 3.440%, 69103, 3.440%, 3.440%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age684", 0, 0.000%, 0.000%, 1976744, 98.404%, 98.404%, 1976744, 98.404%, 98.404%, 0, 0.000%, 0.000%, 32056, 1.596%, 1.596%, 32056, 1.596%, 1.596%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age686", 0, 0.000%, 0.000%, 1926342, 95.895%, 95.895%, 1926342, 95.895%, 95.895%, 0, 0.000%, 0.000%, 82458, 4.105%, 4.105%, 82458, 4.105%, 4.105%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age687", 0, 0.000%, 0.000%, 1916976, 95.429%, 95.429%, 1916976, 95.429%, 95.429%, 0, 0.000%, 0.000%, 91824, 4.571%, 4.571%, 91824, 4.571%, 4.571%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age688", 0, 0.000%, 0.000%, 2005680, 99.845%, 99.845%, 2005680, 99.845%, 99.845%, 0, 0.000%, 0.000%, 3120, 0.155%, 0.155%, 3120, 0.155%, 0.155%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age689", 0, 0.000%, 0.000%, 2003484, 99.735%, 99.735%, 2003484, 99.735%, 99.735%, 0, 0.000%, 0.000%, 5316, 0.265%, 0.265%, 5316, 0.265%, 0.265%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age690", 0, 0.000%, 0.000%, 2008800, 100.000%, 100.000%, 2008800, 100.000%, 100.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age691", 0, 0.000%, 0.000%, 1998794, 99.502%, 99.502%, 1998794, 99.502%, 99.502%, 0, 0.000%, 0.000%, 10006, 0.498%, 0.498%, 10006, 0.498%, 0.498%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age692", 0, 0.000%, 0.000%, 1824559, 90.828%, 90.828%, 1824559, 90.828%, 90.828%, 0, 0.000%, 0.000%, 184241, 9.172%, 9.172%, 184241, 9.172%, 9.172%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age693", 0, 0.000%, 0.000%, 1993789, 99.253%, 99.253%, 1993789, 99.253%, 99.253%, 0, 0.000%, 0.000%, 15011, 0.747%, 0.747%, 15011, 0.747%, 0.747%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age694", 0, 0.000%, 0.000%, 2000597, 99.592%, 99.592%, 2000597, 99.592%, 99.592%, 0, 0.000%, 0.000%, 8203, 0.408%, 0.408%, 8203, 0.408%, 0.408%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age695", 0, 0.000%, 0.000%, 1927802, 95.968%, 95.968%, 1927802, 95.968%, 95.968%, 0, 0.000%, 0.000%, 80998, 4.032%, 4.032%, 80998, 4.032%, 4.032%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age697", 0, 0.000%, 0.000%, 1912193, 95.191%, 95.191%, 1912193, 95.191%, 95.191%, 0, 0.000%, 0.000%, 96607, 4.809%, 4.809%, 96607, 4.809%, 4.809%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age698", 0, 0.000%, 0.000%, 2008550, 99.988%, 99.988%, 2008550, 99.988%, 99.988%, 0, 0.000%, 0.000%, 250, 0.012%, 0.012%, 250, 0.012%, 0.012%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age699", 0, 0.000%, 0.000%, 2006379, 99.879%, 99.879%, 2006379, 99.879%, 99.879%, 0, 0.000%, 0.000%, 2421, 0.121%, 0.121%, 2421, 0.121%, 0.121%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age700", 0, 0.000%, 0.000%, 1966212, 97.880%, 97.880%, 1966212, 97.880%, 97.880%, 0, 0.000%, 0.000%, 42588, 2.120%, 2.120%, 42588, 2.120%, 2.120%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age701", 0, 0.000%, 0.000%, 1952968, 97.221%, 97.221%, 1952968, 97.221%, 97.221%, 0, 0.000%, 0.000%, 55832, 2.779%, 2.779%, 55832, 2.779%, 2.779%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age702", 0, 0.000%, 0.000%, 2004743, 99.798%, 99.798%, 2004743, 99.798%, 99.798%, 0, 0.000%, 0.000%, 4057, 0.202%, 0.202%, 4057, 0.202%, 0.202%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age703", 0, 0.000%, 0.000%, 2000140, 99.569%, 99.569%, 2000140, 99.569%, 99.569%, 0, 0.000%, 0.000%, 8660, 0.431%, 0.431%, 8660, 0.431%, 0.431%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age704", 0, 0.000%, 0.000%, 1981762, 98.654%, 98.654%, 1981762, 98.654%, 98.654%, 0, 0.000%, 0.000%, 27038, 1.346%, 1.346%, 27038, 1.346%, 1.346%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age705", 0, 0.000%, 0.000%, 2006852, 99.903%, 99.903%, 2006852, 99.903%, 99.903%, 0, 0.000%, 0.000%, 1948, 0.097%, 0.097%, 1948, 0.097%, 0.097%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age706", 0, 0.000%, 0.000%, 2006962, 99.909%, 99.909%, 2006962, 99.909%, 99.909%, 0, 0.000%, 0.000%, 1838, 0.091%, 0.091%, 1838, 0.091%, 0.091%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age707", 0, 0.000%, 0.000%, 1997648, 99.445%, 99.445%, 1997648, 99.445%, 99.445%, 0, 0.000%, 0.000%, 11152, 0.555%, 0.555%, 11152, 0.555%, 0.555%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age708", 0, 0.000%, 0.000%, 2008800, 100.000%, 100.000%, 2008800, 100.000%, 100.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age709", 0, 0.000%, 0.000%, 2007482, 99.934%, 99.934%, 2007482, 99.934%, 99.934%, 0, 0.000%, 0.000%, 1318, 0.066%, 0.066%, 1318, 0.066%, 0.066%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age710", 0, 0.000%, 0.000%, 2007116, 99.916%, 99.916%, 2007116, 99.916%, 99.916%, 0, 0.000%, 0.000%, 1684, 0.084%, 0.084%, 1684, 0.084%, 0.084%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age711", 0, 0.000%, 0.000%, 2005479, 99.835%, 99.835%, 2005479, 99.835%, 99.835%, 0, 0.000%, 0.000%, 3321, 0.165%, 0.165%, 3321, 0.165%, 0.165%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age712", 0, 0.000%, 0.000%, 1959702, 97.556%, 97.556%, 1959702, 97.556%, 97.556%, 0, 0.000%, 0.000%, 49098, 2.444%, 2.444%, 49098, 2.444%, 2.444%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age713", 0, 0.000%, 0.000%, 939053, 46.747%, 46.747%, 939053, 46.747%, 46.747%, 0, 0.000%, 0.000%, 1069747, 53.253%, 53.253%, 1069747, 53.253%, 53.253%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age714", 0, 0.000%, 0.000%, 2008055, 99.963%, 99.963%, 2008055, 99.963%, 99.963%, 0, 0.000%, 0.000%, 745, 0.037%, 0.037%, 745, 0.037%, 0.037%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age715", 0, 0.000%, 0.000%, 2004114, 99.767%, 99.767%, 2004114, 99.767%, 99.767%, 0, 0.000%, 0.000%, 4686, 0.233%, 0.233%, 4686, 0.233%, 0.233%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age716", 0, 0.000%, 0.000%, 2003408, 99.732%, 99.732%, 2003408, 99.732%, 99.732%, 0, 0.000%, 0.000%, 5392, 0.268%, 0.268%, 5392, 0.268%, 0.268%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
"age717", 0, 0.000%, 0.000%, 2008800, 100.000%, 100.000%, 2008800, 100.000%, 100.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0.000%, 0, 0.000%, 0, 0.000%, 0, 0.000%
